star_ID,count,ra,dec,size,culture
89172,1,18.198377,31.40535,36,korean
21670,1,4.65171,7.870976,36,korean
115839,1,23.468109,-11.449752,36,chinese_medieval
27766,1,5.875883,-37.631063,36,romanian
26020,1,5.552041,-1.7173580000000002,36,boorong
3521,1,0.7491869999999999,-42.676558,36,chinese_medieval
63066,1,12.922067,-42.915732,36,chinese_medieval
52425,1,10.717789,69.07621400000001,36,korean
81008,1,16.543415,11.488041,36,korean
44154,1,8.992405,32.418559,36,korean
69879,1,14.29995,35.509505,36,chinese_medieval
109973,1,22.274045,-41.627225,36,chinese_medieval
19719,1,4.225862,7.7160449999999985,36,korean
57613,1,11.812524,-26.749777,36,chinese_medieval
17467,1,3.7430849999999998,35.855729,36,egyptian
110009,1,22.281268,-9.040067,36,korean
29990,1,6.312996,-50.3591,36,boorong
87161,1,17.807098999999994,-16.827184,36,northern_andes
52405,1,10.711269,-59.215759,36,boorong
21770,1,4.676039,-41.86375200000001,36,western
5566,1,1.190428,64.20267700000001,36,chinese_medieval
61542,1,12.609448,-6.065551,36,navajo
107575,1,21.787212,2.686124,36,chinese_medieval
48559,1,9.903425,-25.932345,36,korean
107856,1,21.851383,39.536658,36,chinese_medieval
31700,1,6.631506,-18.237478,36,chinese_medieval
19777,1,4.239914,-10.256283,36,chinese_medieval
5914,1,1.2680639999999999,25.769358,36,romanian
69389,1,14.20439,2.4094330000000004,36,korean
88732,1,18.114854,50.822823,36,chinese_medieval
60066,1,12.317229,26.008349,36,tukano
52959,1,10.831591,27.973947999999996,36,chinese_medieval
73507,1,15.024195,60.204453,36,chinese_medieval
12332,1,2.646943,21.961408,36,korean
104174,1,21.106855,-32.341618,36,chinese_medieval
60098,1,12.324873,28.156916,36,chinese_medieval
2762,1,0.5874659999999999,-3.5928459999999998,36,korean
25291,1,5.4107,31.143147999999997,36,macedonian
25216,1,5.393807,16.699298000000002,36,lokono
91852,1,18.726696,36.556605,36,boorong
50888,1,10.391478,-38.009839,36,chinese_medieval
106227,1,21.51647,60.45943199999999,36,armintxe
21273,1,4.564143,14.844423999999998,36,korean
10000,1,2.146276,60.954919999999994,36,navajo
36641,1,7.534986,1.914481,36,chinese_medieval
93279,1,19.000229,32.145514,36,boorong
65387,1,13.400128,-64.535668,36,tupi
18396,1,3.9328239999999997,47.87142,36,tukano
90414,1,18.448335999999998,-48.117243,36,korean
90067,1,18.380288,17.826616,36,korean
85889,1,17.552052,-41.173066,36,boorong
69585,1,14.243224,13.975451000000001,36,chinese_medieval
16335,1,3.509579,47.995216,36,tukano
98823,1,20.068976,7.277966,36,korean
30666,1,6.444329,-1.507336,36,northern_andes
104968,1,21.261779,77.01229599999998,36,korean
79375,1,16.199997,-10.064252999999999,36,korean
94149,1,19.164332,-0.4281140000000001,36,chinese_medieval
107019,1,21.674252,-34.534824,36,chinese_medieval
64004,1,13.115179999999999,-49.906246,36,chinese_medieval
36721,1,7.552716,-24.710731,36,chinese_medieval
51056,1,10.431894999999999,33.79612,36,chinese_medieval
107151,1,21.704292000000002,5.680137,36,chinese_medieval
65323,1,13.388582000000001,-4.924427,36,chinese_medieval
80460,1,16.423379999999998,37.394079,36,chinese_medieval
39906,1,8.150455000000001,-19.245014,36,korean
7535,1,1.6183100000000001,12.141535000000001,36,korean
60851,1,12.472025,-64.34098900000001,36,boorong
25816,1,5.513514,41.461994,36,boorong
64823,1,13.287673999999999,13.675751000000002,36,seleucid
17776,1,3.8057819999999998,23.42125,36,boorong
70753,1,14.469564000000002,-29.491638000000002,36,korean
114131,1,23.11465,-43.520358,36,western
54301,1,11.109015,-62.424113,36,korean
33827,1,7.022612,70.808296,36,chinese_medieval
117722,1,23.874998,-14.251217,36,romanian
109654,1,22.213283999999998,34.604592,36,chinese_medieval
5081,1,1.0848209999999998,14.946132999999998,36,seleucid
25976,1,5.543883,0.011933,36,boorong
72664,1,14.857362,59.293985,36,chinese_medieval
27750,1,5.874011,1.855134,36,boorong
15627,1,3.3537839999999997,21.147085999999998,36,chinese_medieval
70104,1,14.345158999999999,-45.187059999999995,36,chinese_medieval
103894,1,21.051343,38.657415,36,armintxe
37469,1,7.690413,-43.635334,36,arabic
32607,1,6.803194,-61.941391,36,western
77661,1,15.854420000000001,20.977919,36,romanian
91992,1,18.749786999999998,-39.750118,36,lokono
73559,1,15.032801000000001,-34.358875,36,chinese_medieval
23043,1,4.956206,17.153677,36,chinese_medieval
92814,1,18.911976,-15.603036,36,western
62053,1,12.718641,-65.67311099999999,36,northern_andes
80480,1,16.428739999999998,78.963854,36,korean
47854,1,9.754116999999999,-62.507903000000006,36,tupi
92782,1,18.90661,71.29719200000002,36,korean
34624,1,7.172034,-27.49152,36,boorong
60018,1,12.308781,30.249046999999997,36,chinese_medieval
98103,1,19.937292000000006,11.423721,36,armintxe
75323,1,15.389625,-59.320787,36,western
10388,1,2.2299889999999998,64.855011,36,navajo
58158,1,11.927814,-28.477103000000003,36,chinese_medieval
104365,1,21.142673000000002,-21.193669,36,korean
52686,1,10.773484,18.891523,36,chinese_medieval
112242,1,22.734856,41.819235,36,korean
39659,1,8.10511,22.63549,36,chinese_medieval
109289,1,22.140537,-34.043841,36,chinese_medieval
62933,1,12.897142,12.418416,36,seleucid
11738,1,2.525027,2.267182,36,mulapin
45754,1,9.329982000000001,-34.103339,36,chinese_medieval
56035,1,11.484621,61.77836800000001,36,korean
73184,1,14.957765,-21.415475,36,chinese_medieval
33492,1,6.961842,-27.537505,36,boorong
6867,1,1.472759,-43.318234000000004,36,western
107136,1,21.701573,51.189622,36,korean
54765,1,11.212347,54.894287,36,chinese_medieval
115404,1,23.377547,-15.039338,36,korean
37204,1,7.6424600000000025,35.04855,36,boorong
107128,1,21.700192,-23.262857999999998,36,egyptian
63081,1,12.925082000000002,11.495923,36,seleucid
9727,1,2.085315,77.281341,36,chinese_medieval
31407,1,6.58294,-52.975607,36,boorong
27321,1,5.788079,-51.066514,36,western
86698,1,17.714194,-36.94556400000001,36,tupi
92833,1,18.914588000000002,33.968576,36,boorong
87569,1,17.889853,-34.895125,36,korean
47029,1,9.584399000000001,39.621493,36,korean
696,1,0.14263800000000001,-17.578155,36,tukano
68245,1,13.971186,-42.10075300000001,36,chinese_medieval
19990,1,4.287684,20.578591,36,korean
10893,1,2.336906,64.336949,36,northern_andes
51849,1,10.59314,-57.557635999999995,36,korean
64094,1,13.135321,-65.306023,36,tupi
96721,1,19.661606,-45.27855,36,chinese_medieval
34331,1,7.116664,-26.656754,36,boorong
85819,1,17.536251,55.184243,36,korean
41616,1,8.484653999999999,-47.928923,36,tupi
13965,1,2.997164,47.220693,36,tukano
17771,1,3.8045190000000004,11.143294000000001,36,maya
68493,1,14.021962,-40.221942999999996,36,chinese_medieval
105102,1,21.290264999999998,39.394681,36,tupi
42028,1,8.567116,-2.151555,36,chinese_medieval
60197,1,12.344827,27.054545,36,lokono
60525,1,12.407446,25.582404,36,lokono
42088,1,8.578778,-49.944203,36,tupi
35941,1,7.409292,27.637857,36,boorong
109102,1,22.100543,45.014348,36,korean
9312,1,1.9938919999999998,64.621602,36,chinese_medieval
45085,1,9.184556,-44.867902,36,tupi
58460,1,11.988205,33.167004,36,chinese_medieval
21594,1,4.6363400000000015,-14.304020000000001,36,western
105668,1,21.403192,-12.878108000000001,36,egyptian
5317,1,1.133559,43.942091999999995,36,seleucid
42835,1,8.727882000000001,-7.23373,36,chinese_medieval
113864,1,23.059128,67.20921,36,korean
60485,1,12.400414,51.562257,36,navajo
66763,1,13.683985999999999,22.495767999999998,36,chinese_medieval
66727,1,13.677909,19.955719000000002,36,chinese_medieval
60221,1,12.348809,-13.565724,36,hawaiian_starlines
95294,1,19.386976,-44.799778,36,western
31771,1,6.644317,39.390854,36,chinese_medieval
83163,1,16.995642,-18.248341,36,kamilaroi
111841,1,22.654355,39.050269,36,korean
20884,1,4.475589,1.3808209999999999,36,chinese_medieval
27890,1,5.901658,-63.089627,36,western
87074,1,17.79355,-14.725824,36,northern_andes
107763,1,21.830748,30.174215000000004,36,chinese_medieval
99352,1,20.165735,20.915028,36,chinese_medieval
111674,1,22.622899,51.545123,36,chinese_medieval
68862,1,14.10077,-41.179633,36,chinese_medieval
9236,1,1.9794509999999998,-61.569858999999994,36,western
89348,1,18.231545,64.397287,36,korean
23040,1,4.95478,53.752101,36,korean
15371,1,3.3033089999999996,-62.506363,36,boorong
19513,1,4.180517,26.480952000000002,36,chinese_medieval
68269,1,13.975319,-24.972248999999998,36,korean
52742,1,10.782634,-56.757192,36,korean
19461,1,4.167439,80.69868100000002,36,chinese_medieval
74946,1,15.315180999999999,-68.67954499999999,36,western
103632,1,20.997098,47.520951000000004,36,tupi
60988,1,12.500815,51.535631,36,chinese_medieval
105685,1,21.405786,-46.614706,36,chinese_medieval
56922,1,11.670221000000002,-34.744659999999996,36,korean
5348,1,1.139742,-55.24576,36,western
66798,1,13.691625,64.822411,36,chinese_medieval
54863,1,11.233842999999998,8.060694999999999,36,chinese_medieval
9763,1,2.092103,76.11506,36,chinese_medieval
112203,1,22.724992999999998,-41.414347,36,chinese_medieval
109831,1,22.245656,42.95391,36,chinese_medieval
72929,1,14.905592,-24.642201999999997,36,chinese_medieval
19177,1,4.110785,65.520798,36,chinese_medieval
3132,1,0.663247,82.493762,36,chinese_medieval
98819,1,20.068399,17.070173,36,korean
52638,1,10.764416,30.682313,36,chinese_medieval
50785,1,10.369569,-58.265572,36,boorong
26213,1,5.586885,-0.735354,36,boorong
99874,1,20.262816,27.814242,36,korean
80248,1,16.383182,-7.2089360000000005,36,navajo
13879,1,2.979352,39.662728,36,chinese_medieval
19996,1,4.288673,-6.472176999999999,36,chinese_medieval
19747,1,4.233363,-42.294368,36,western
70952,1,14.512832000000001,63.185788,36,chinese_medieval
15890,1,3.4112669999999996,64.585996,36,chinese_medieval
60944,1,12.491975,-66.860487,36,northern_andes
103732,1,21.019702,46.155772999999996,36,armintxe
48437,1,9.875121,-8.105030000000001,36,chinese_medieval
26117,1,5.569372,-1.9018529999999998,36,boorong
58654,1,12.027635,36.042086,36,chinese_medieval
81065,1,16.557609,-78.897148,36,western
118027,1,23.940996,83.19111600000002,36,chinese_medieval
26173,1,5.5800019999999995,-7.200386999999999,36,belarusian
25790,1,5.507268,15.360449,36,lokono
105665,1,21.402665,-20.851869,36,korean
103226,1,20.913283,-17.922894,36,chinese_medieval
57175,1,11.725332,-62.489396,36,chinese_medieval
97067,1,19.727116,-37.53876500000001,36,chinese_medieval
95673,1,19.46011,37.941196999999995,36,macedonian
36238,1,7.4623240000000015,21.445247,36,chinese_medieval
74604,1,15.2437,-31.519121000000002,36,chinese_medieval
105319,1,21.331096,-53.449427,36,western
107975,1,21.874978,28.793538,36,chinese_medieval
4962,1,1.06028,61.074822999999995,36,tukano
113031,1,22.891307,-11.616514,36,chinese_medieval
31579,1,6.609121000000001,38.4455,36,chinese_medieval
95066,1,19.342473000000002,-5.4157660000000005,36,chinese_medieval
93017,1,18.950441,32.901272999999996,36,boorong
41816,1,8.525145,24.081104999999997,36,chinese_medieval
6999,1,1.501695,47.007274,36,seleucid
3478,1,0.7406119999999999,47.863984,36,chinese_medieval
66400,1,13.61346,-26.495198,36,chinese_medieval
11001,1,2.362498,-68.659418,36,western
48584,1,9.908838000000001,-22.487455999999998,36,korean
15219,1,3.270057,50.937664,36,tukano
1415,1,0.295295,51.43309,36,chinese_medieval
85382,1,17.446153,34.695802,36,chinese_medieval
44191,1,9.001505,-41.253605,36,chinese_medieval
21278,1,4.565201999999998,-6.738908,36,chinese_medieval
21949,1,4.717764,-70.931027,36,western
60870,1,12.476028999999999,-56.407816000000004,36,boorong
11029,1,2.367092,-10.777534,36,chinese_medieval
56083,1,11.495446000000001,56.737573,36,chinese_medieval
11021,1,2.36573,0.395675,36,mulapin
36528,1,7.5146380000000015,68.465621,36,chinese_medieval
70518,1,14.424970000000002,-19.969985,36,chinese_medieval
19205,1,4.116795,29.001299,36,chinese_medieval
33532,1,6.968764999999999,-27.164381,36,boorong
64924,1,13.306763,-18.311196,36,chinese_medieval
840,1,0.171908,-5.248588,36,korean
1728,1,0.36285300000000004,-20.058024,36,tukano
81304,1,16.606242,-35.25532600000001,36,chinese_medieval
48219,1,9.830931,-36.268463,36,chinese_medieval
1493,1,0.310625,31.517227000000002,36,seleucid
10777,1,2.311762,45.639706,36,navajo
59397,1,12.184969,-56.40135600000001,36,boorong
92161,1,18.783686,18.181519,36,korean
69658,1,14.256691,-18.200689999999998,36,chinese_medieval
43305,1,8.822702,-3.443023,36,chinese_medieval
10305,1,2.213206,-2.393637,36,korean
10309,1,2.21388,79.69154,36,chinese_medieval
61578,1,12.618563,-2.322103,36,navajo
108681,1,22.016415,-36.556315999999995,36,chinese_medieval
61558,1,12.613154,-5.8318980000000025,36,seleucid
22441,1,4.828912,15.904221,36,chinese_medieval
51313,1,10.481274,-64.172278,36,tupi
12394,1,2.659799,-68.26694599999999,36,western
73350,1,14.989754000000001,4.567761,36,romanian
106564,1,21.581389,-29.696116999999997,36,chinese_medieval
22453,1,4.831846,37.488275,36,korean
59489,1,12.200281,28.536313,36,chinese_medieval
38901,1,7.9611410000000005,-30.33457000000001,36,korean
110602,1,22.407517000000002,-13.529369,36,chinese_medieval
12530,1,2.687222,-0.695653,36,chinese_medieval
28686,1,6.0568800000000005,11.681065,36,navajo
24372,1,5.2292879999999995,-67.185255,36,boorong
39079,1,7.9955979999999975,-3.679583,36,korean
34981,1,7.237559,-26.352507,36,boorong
26777,1,5.6882550000000025,16.534148000000002,36,korean
12346,1,2.6495319999999998,62.591508,36,northern_andes
26563,1,5.648079,-7.2128289999999975,36,belarusian
81972,1,16.745165,-40.839675,36,chinese_medieval
73776,1,15.080029999999999,-64.03135,36,boorong
92111,1,18.772391,-22.392176,36,romanian
114622,1,23.221098,57.16835500000001,36,korean
102370,1,20.742518,69.751813,36,chinese_medieval
104385,1,21.146575,-76.212469,36,kamilaroi
57320,1,11.753173,14.263335000000001,36,chinese_medieval
102422,1,20.754811,61.838781999999995,36,korean
45038,1,9.173204,67.13401800000001,36,korean
12222,1,2.622933,63.881416,36,navajo
90200,1,18.405067000000006,-44.110256,36,lokono
24512,1,5.257682,22.284858,36,chinese_medieval
47187,1,9.616725,-25.296758999999998,36,korean
63121,1,12.933468,38.314912,36,chinese_medieval
86486,1,17.673276,-49.415587,36,chinese_medieval
16852,1,3.614551,0.40166199999999996,36,korean
29138,1,6.1463980000000005,8.669432,36,navajo
80351,1,16.403008,6.948207000000001,36,korean
115152,1,23.324945,48.625322,36,chinese_medieval
55831,1,11.443174,-61.11516700000001,36,chinese_medieval
98844,1,20.073098,-0.709309,36,chinese_medieval
17959,1,3.8393019999999995,71.332266,36,western
7359,1,1.580296,18.460511999999998,36,chinese_medieval
110130,1,22.308370999999998,-60.259586999999996,36,western
63033,1,12.916269,-44.151968,36,chinese_medieval
12086,1,2.596336,34.687558,36,korean
80463,1,16.423598000000002,14.033270000000002,36,korean
1599,1,0.334142,-64.874791,36,western
61420,1,12.585602,21.881384,36,tukano
103200,1,20.909344,28.057621,36,korean
29150,1,6.149407,-22.427412,36,chinese_medieval
99951,1,20.279746,24.671101999999998,36,korean
18505,1,3.957067,63.072264000000004,36,western
96327,1,19.585349,-10.560444,36,korean
81852,1,16.718126,-77.51743499999998,36,western
7447,1,1.598542,17.433841,36,korean
24340,1,5.223811,38.484497999999995,36,korean
114996,1,23.290498,-58.235733999999994,36,western
56944,1,11.674287,57.970404,36,chinese_medieval
102014,1,20.672174,-33.431843,36,chinese_medieval
95585,1,19.441969,0.33857,36,korean
95823,1,19.489951,-43.445195,36,chinese_medieval
117245,1,23.773198999999998,3.486811,36,korean
111086,1,22.504819,-14.585734,36,chinese_medieval
10729,1,2.301275,57.516321,36,tukano
37394,1,7.6765339999999975,-8.18543,36,chinese_medieval
81724,1,16.692884,-17.742167000000006,36,chinese_medieval
92405,1,18.831366,32.551058000000005,36,boorong
3334,1,0.7086180000000001,58.753411,36,armintxe
86929,1,17.762221,-64.723871,36,western
29997,1,6.3141050000000005,69.319787,36,korean
21517,1,4.6207720000000005,18.543031,36,macedonian
8423,1,1.8108080000000002,37.952870000000004,36,chinese_medieval
70638,1,14.448801000000001,-83.667884,36,western
25580,1,5.466926,33.763703,36,chinese_medieval
72683,1,14.860641000000001,-43.57535900000001,36,chinese_medieval
84969,1,17.366531,-67.770668,36,kamilaroi
103398,1,20.947983999999998,-22.005746,36,egyptian
109509,1,22.183993,-21.232789999999998,36,chinese_medieval
64792,1,13.279588,9.424156,36,korean
96406,1,19.600459,-24.719081,36,western
89047,1,18.175442999999998,54.286552,36,chinese_medieval
58307,1,11.957198,-61.123431000000004,36,kamilaroi
62757,1,12.860247,3.056788,36,chinese_medieval
109521,1,22.186069,50.823392999999996,36,chinese_medieval
99639,1,20.22168,46.815675,36,chinese_medieval
99240,1,20.145157,-66.182068,36,western
94986,1,19.327776,-35.421452,36,chinese_medieval
21861,1,4.700965,-37.144296999999995,36,western
73036,1,14.926287,-60.114164,36,boorong
52558,1,10.745842,-59.56519,36,boorong
15696,1,3.36997,27.60755300000001,36,chinese_medieval
56243,1,11.529464,-59.442060999999995,36,chinese_medieval
5042,1,1.075717,-33.532845,36,chinese_medieval
64852,1,13.293412,5.469869,36,korean
70574,1,14.435619,-45.221424,36,chinese_medieval
49641,1,10.1323,-0.371637,36,western
7083,1,1.520851,-49.072702,36,western
61658,1,12.639557,1.8546619999999998,36,chinese_medieval
23900,1,5.135173,24.265175,36,korean
1960,1,0.41319300000000003,61.831056999999994,36,tupi
44382,1,9.040777,-66.39607600000001,36,western
64407,1,13.200984,-16.198601,36,korean
103777,1,21.029244,-26.880993,36,chinese_medieval
7965,1,1.705688,68.043021,36,tukano
56620,1,11.609706,-33.570057,36,chinese_medieval
33760,1,7.0118089999999995,-28.489573999999998,36,boorong
27253,1,5.776364,1.168193,36,boorong
8016,1,1.715493,70.62252600000002,36,chinese_medieval
36640,1,7.534934,-8.881326,36,chinese_medieval
51437,1,10.504855000000001,-0.637026,36,western
112405,1,22.767692,-81.381615,36,western
20250,1,4.339226999999998,27.350754,36,korean
30493,1,6.409426,-1.41822,36,northern_andes
79653,1,16.254257,-47.372021000000004,36,chinese_medieval
20266,1,4.344541,65.14044100000001,36,chinese_medieval
33040,1,6.883417,-26.957632,36,boorong
63277,1,12.966938,-61.055319999999995,36,northern_andes
57512,1,11.788654,-57.696498,36,chinese_medieval
7984,1,1.708969,66.107959,36,navajo
22325,1,4.809037,-16.329484,36,korean
59649,1,12.232584,-57.944283,36,northern_andes
87865,1,17.948860999999994,-40.305642999999996,36,lokono
30545,1,6.421263,-0.945883,36,northern_andes
75647,1,15.455036999999999,-36.767559999999996,36,chinese_medieval
89980,1,18.358713,-24.915276000000002,36,chinese_medieval
98512,1,20.013424,-45.112918,36,chinese_medieval
100977,1,20.473585,-3.357794,36,chinese_medieval
34339,1,7.118633,-40.893268,36,chinese_medieval
8020,1,1.7162,61.421073,36,northern_andes
114520,1,23.195608,8.720116,36,korean
8404,1,1.8072270000000001,3.685447,36,romanian
84177,1,17.207725,10.585168,36,korean
96459,1,19.610554999999998,44.694936,36,armintxe
26487,1,5.633644,7.54142,36,lokono
4298,1,0.918114,48.67852,36,seleucid
88817,1,18.130417,26.09734,36,romanian
31622,1,6.617636,5.5193900000000005,36,northern_andes
100195,1,20.323223000000002,-19.118533,36,chinese_medieval
106340,1,21.537381,-33.944623,36,chinese_medieval
110778,1,22.442853,-16.742138,36,chinese_medieval
2219,1,0.467475,17.893125,36,korean
